,WindowId,Min,Max,Mean,Iqr,Std,Var,Pp,Rms,Cf,Mac,Energy
220,221.0,268.1578947368421,268.42105263157896,268.2456140350877,0.03947368421052033,0.08413739514584352,0.007079101261927813,0.263157894736878,268.2456272302729,1.000653973013903,0.05263157894737939,71955.71652816252
221,222.0,268.1578947368421,268.42105263157896,268.3157894736842,0.1973684210526585,0.10956136839296657,0.012003693444139334,0.263157894736878,268.31581184227645,1.00039222731072,0.043859649122813,71993.37488457988
222,223.0,268.2631578947368,268.42105263157896,268.39473684210526,0.0,0.05884389414474357,0.0034626038781177867,0.15789473684213817,268.39474329268603,1.000098024792029,0.026315789473689694,72035.73822714684
223,224.0,268.42105263157896,268.42105263157896,268.42105263157896,0.0,0.0,0.0,0.0,268.42105263157896,1.0,0.0,72049.86149584489
224,225.0,268.42105263157896,268.42105263157896,268.42105263157896,0.0,0.0,0.0,0.0,268.42105263157896,1.0,0.0,72049.86149584489
225,226.0,268.2105263157895,268.42105263157896,268.3684210526316,0.07894736842104066,0.08039606482378896,0.006463527239150876,0.21052631578947967,268.3684330948962,1.0001960720047285,0.03508771929824661,72021.61588180979
226,227.0,267.94736842105266,268.42105263157896,268.2192982456141,0.3421052631578618,0.1883413206454712,0.0354724530624802,0.47368421052630083,268.2193643714464,1.0007519526437072,0.07894736842105014,71941.62742382272
227,228.0,267.94736842105266,268.3157894736842,268.0789473684211,0.21052631578947967,0.13841871787771073,0.019159741458909276,0.368421052631561,268.07898310367807,1.0008833455247574,0.07894736842104066,71866.34118190211
228,229.0,267.94736842105266,268.2105263157895,268.06140350877195,0.21052631578947967,0.11130331175832295,0.01238842720837043,0.26315789473682116,268.0614266162139,1.0005562146760827,0.052631578947360445,71856.92843951985
229,230.0,267.7368421052632,268.2105263157895,268.03508771929825,0.19736842105260166,0.1626950613244784,0.026469682979375783,0.47368421052630083,268.0351370965659,1.0006543515940614,0.12280701754385366,71842.83471837488
230,231.0,267.2631578947368,268.2105263157895,267.7894736842105,0.7894736842105203,0.4042708288351977,0.16343490304709773,0.9473684210526585,267.78977883961426,1.0015711857188814,0.15789473684210975,71711.36565096953
231,232.0,267.1578947368421,268.05263157894734,267.46491228070175,0.36842105263161784,0.3207457069961816,0.10287780855648038,0.8947368421052602,267.46510460082834,1.0021966490880962,0.16666666666667615,71537.58217913203
232,233.0,267.1578947368421,267.3157894736842,267.2456140350877,0.03947368421052033,0.049621528504323886,0.002462296091105428,0.15789473684213817,267.24561864189127,1.000262570560182,0.05263157894737939,71420.22068328717
233,234.0,267.1578947368421,267.42105263157896,267.29824561403507,0.17105263157895934,0.09924305700864944,0.009849184364422042,0.263157894736878,267.2982640376203,1.000459369215886,0.0701754385965027,71448.36195752538
234,235.0,267.2105263157895,267.4736842105263,267.359649122807,0.131578947368439,0.09324689309416491,0.00869498307171462,0.26315789473682116,267.359665383643,1.0004264623338741,0.06140350877193631,71481.19067405355
235,236.0,267.36842105263156,267.8421052631579,267.5438596491228,0.25,0.17891296538923213,0.032009849184368576,0.4736842105263577,267.5439194708015,1.001114530253374,0.087719298245626,71579.7488457987
236,237.0,267.36842105263156,267.94736842105266,267.7105263157895,0.34210526315791867,0.21647302946059488,0.046860572483847576,0.5789473684210975,267.71061383675,1.000884367567313,0.10526315789474931,71668.97276084949
237,238.0,267.36842105263156,267.94736842105266,267.72807017543863,0.263157894736878,0.2002230212370897,0.04008925823330808,0.5789473684210975,267.7281450447876,1.000818828279068,0.13157894736842954,71678.35964912282
238,239.0,266.8421052631579,267.94736842105266,267.43859649122805,0.7236842105263008,0.41627405325279454,0.1732840874115104,1.1052631578947398,267.43892046088826,1.001901174142074,0.18421052631578996,71523.57617728533
239,240.0,266.7894736842105,267.57894736842104,267.09649122807014,0.3947368421052033,0.2841076270298447,0.08071714373652934,0.7894736842105203,267.0966423291208,1.0018057323188134,0.16666666666666666,71340.6163434903
240,241.0,266.7894736842105,267.4736842105263,267.07894736842104,0.3947368421052033,0.25559302253215627,0.06532779316712334,0.6842105263157805,267.07906966892216,1.001477519530427,0.14912280701754335,71331.22945521699
241,242.0,266.7894736842105,267.4736842105263,267.1140350877193,0.3421052631578618,0.2381381045701356,0.05670975684825683,0.6842105263157805,267.11414124040715,1.0013460274639505,0.2017543859649038,71349.96445060018
242,243.0,265.4736842105263,267.4736842105263,266.7982456140351,0.7499999999999432,0.6824651602705237,0.46575869498307165,2.0,266.7991184794694,1.0025283656666533,0.3508771929824566,71181.76962142198
243,244.0,262.0,267.10526315789474,265.3421052631579,2.368421052631618,1.8058461541366115,3.2610803324099904,5.10526315789474,265.34825024073024,1.0066215357198343,0.8508771929824567,70409.69390581718
244,245.0,254.78947368421052,266.42105263157896,261.8421052631579,5.934210526315837,4.120081219111779,16.975069252077606,11.631578947368439,261.8745179621239,1.0173615008624575,1.938596491228073,68578.26315789473
